Hashtag,Username,User handle,Date of posting,Text,Retweet count,Like count
#myanmar,May Wong,@MayWongCNA,Sun Apr 11 11:09:12 +0000 2021,"#US embassy in #Myanmar @USEmbassyBurma calls killings of protesters in #Myanmar's #Bago &amp; around nation ""senseless loss of life"". @aapp_burma has reported that more than 700 people have been killed since Feb 1 #militarycoup. #WhatsHappeningInMyanmar https://t.co/EviyvF30x2",1040,1190
#myanmar,Kyaw Hnin Thet,@mahninpwint,Sun Apr 11 10:50:28 +0000 2021,"#Myanmar's generosity is something I am really proud of. ""Meals to take away""left outside for those in need 👇, a kind gesture becoming more common nowadays. Strong community spirit is one reason we don't see any lootings/petty crimes despite looming #Foodinsecurity! #Apr11Coup https://t.co/FDmGDZs0ff",87,139
#myanmar,Ro Nay San Lwin,@nslwin,Sun Apr 11 10:43:02 +0000 2021,"Terrorists (#Myanmar security forces) cutting the fiber internet cable connection in Mayangone, Yangon.

#WhatsHapppeningInMyanmar #Apr11Coup #MilkTeaAlliance https://t.co/5Os4bnkPs5",2647,2712
#myanmar,Khit Thit Media,@khitthit_media,Sun Apr 11 10:35:37 +0000 2021,"""Against Military Dictatorship""

Protested in Melbourne to
against military coup in #Myanmar.
#WhatsHappeningInMyanmar 
#Apr11Coup https://t.co/EFqqSpU8cQ",475,539
#myanmar,maung zarni,@drzarni,Sun Apr 11 10:26:02 +0000 2021,"#Myanmar war refugees from #Karen, #Kachin, #Shan, Bago, etc. AND CDM/Nwe Oo grassroots need support. Donate $, labour what you can. https://t.co/LWtGBIVwyR",861,1043
#myanmar,Ro Nay San Lwin,@nslwin,Sun Apr 11 10:13:39 +0000 2021,"Daw Phon Yang, Kachin State:

Terrorists (#Myanmar military) firing heavy artillery shells at KIA (Kachin Independence Army) Alaw Bum base from the morning until now. The base was seized by KIA on Mar 25. 

A large number of terrorists have been deployed near Myitkyina-Bhamo road",1188,1261
#myanmar,Phil Robertson,@Reaproy,Sun Apr 11 09:57:12 +0000 2021,Outrageous &amp; unacceptable targeting of medical personnel by #Myanmar military &amp; police must stop! #SaveMyammar #WhatsHappeningInMyanmar https://t.co/LoQW1vMA4m,780,901
#myanmar,Ro Nay San Lwin,@nslwin,Sun Apr 11 09:56:23 +0000 2021,"Thai authorities have arrested 59 (30 men, 27 women &amp; 2 children) #Myanmar nationals for illegally entering Thailand. They arrived in Sankhaburi through 3 Pagodas border in Kyainseikgyi, Kawkareik, Karen State. 

Thailand, please don't send them back to Myanmar.

#Apr11Coup https://t.co/0bpsndPdIs",1094,1220
#myanmar,Theo Htet,@theohtet,Sun Apr 11 09:50:12 +0000 2021,One must easily notice by now that TMD is regarded by vast majority of #Myanmar (except their followers and families) as a “Fascist” army and they are determined for total violence against the people. There is no reason at all to be cozy with them or defend them.,85,163
#myanmar,Phil Robertson,@Reaproy,Sun Apr 11 09:48:48 +0000 2021,#Myanmar youth produce newsletter &amp; distribute everywhere after #Burma's military junta shuts down the internet. Courage &amp; commitment! #SaveMyanmar #KeepitOn #InternetShutdown #MilkTeaAlliance https://t.co/yWsicBAaci,404,540
#myanmar,Ro Nay San Lwin,@nslwin,Sun Apr 11 09:45:53 +0000 2021,"North Okkalapa, Yangon: Apr 10 at 1pm

Ko Zin Moe was abducted by Terrorists (#Myanmar security forces). They looted 18 millions Kyats, a laptop, a camera, a bicycle and many other valuable things. 

#Apr11Coup #WhatsHappeningInMyanmar #MilkTeaAlliance 1/2 https://t.co/KiWENHGKPH",1311,1385
#myanmar,Shafiur Rahman,@shafiur,Sun Apr 11 09:38:15 +0000 2021,"#Apri11Coup Mandalay

HAPPENING NOW: Sangha Union Strike.

#WhatsHappeningInMyanmar #MilkTeaAlliance #Myanmar 
Image by HLA https://t.co/TqShPjGwSc",1554,2026
#myanmar,Ro Nay San Lwin,@nslwin,Sun Apr 11 09:36:47 +0000 2021,"Tamu, Sagaing:

Terrorists (#Myanmar security forces) shot 2 siblings on a motorcycle passing through the district police office at 2pm. Brother died on the spot &amp; sister was seriously injured. No one dared to pick them up on the street, a local told Mizzima at 3:30pm

#Apr11Coup",1922,2055
#myanmar,Ro Nay San Lwin,@nslwin,Sun Apr 11 09:20:27 +0000 2021,"Bago: Apr 9

The father was abducted and the son was brutally killed by Terrorists (#Myanmar security forces) on Apr 9.

At least 82 civilians/protesters were brutally killed in Bago by Terrorists on that day.

#Apr11Coup #WhatsHappeningInMyanmar #MilkTeaAlliance https://t.co/18oCskeJrs",1603,1823
#myanmar,Theo Htet,@theohtet,Sun Apr 11 09:08:17 +0000 2021,"Coincidently, I just came across their twitter too! Please follow and support them for their great works! @MolotovNewsMM #Myanmar https://t.co/mk9Q8Bx245",102,129
#myanmar,Theo Htet,@theohtet,Sun Apr 11 08:58:00 +0000 2021,News about #Myanmar’s home-grown “Molotov Newsletter- မိုလိုတော့ဗ် စာစဉ်” has reached to France! 🇫🇷 So glad. အရေးတော်ပုံအောင်ရမည်! https://t.co/IDWe93ojqF,146,243
#myanmar,Shafiur Rahman,@shafiur,Sun Apr 11 08:56:26 +0000 2021,"#Myanmar 

COLLECTIVE community response to coup. 

LISTEN 📢: “Only one person per house - Come and take it. We want to share with every house.” 

#WhatsHapppeningInMyanmar 
#MilkTeaAlliance https://t.co/pLXlK9CUY8",2131,2834
#myanmar,Josep Borrell Fontelles,@JosepBorrellF,Sun Apr 11 08:48:45 +0000 2021,"The latest military crackdown in #Myanmar shows the urgency to act. While we are pursuing sanctions and robust diplomacy, geopolitical competition is clearly hindering efforts to restore democracy. Read my blog post on what the EU can do with its partners: https://t.co/gDr4NpwJ96 https://t.co/kSpthSDwjU",515,683
#myanmar,Shafiur Rahman,@shafiur,Sun Apr 11 08:22:49 +0000 2021,"#Myanmar Bago

DEFIANCE across the generations

Han Thwin Khant  was killed by SAC Junta on April 9th. His father was arrested that day too. 

#WhatsHapppeningInMyanmar #MilkTeaAlliance https://t.co/WPWNhAKl6A",2475,2677
#myanmar,Ro Nay San Lwin,@nslwin,Sun Apr 11 08:18:24 +0000 2021,"A fallen hero from Bago: 

Kaung Kyaw Tun, 19-yo, First year student of U. of Distance Edu., was brutally shot dead by Terrorists (#Myanmar security forces). His body is still with Terrorists. His mother was a headmistress of BEHS (3) Bago.

#Apr11Coup #WhatsHappeningInMyanmar https://t.co/xEGuZzqr9L",1629,1835
#myanmar,𝐓𝐡𝐞𝐭,@AutumnThet,Sun Apr 11 08:08:19 +0000 2021,"Here is my #GreenDayStrike participation ☘️

Sorry, I couldn’t get enough time to pick up the leaves &amp; write so took pictures from my balcony and wrote the message I wish to send 💚

May we all see the greenery days in #Myanmar very soon 🪴

#WhatsHappeninglnMyanmar 
#April11Coup https://t.co/nVR7lmV9Nm",307,513
#myanmar,Theo Htet,@theohtet,Sun Apr 11 07:33:41 +0000 2021,"Sometimes I feel upset to come across people who are not sincere for #Myanmar but again on the other side there are also a lot of wonderful souls who are with us together. In fact, seeing more and more good ones. Time and goodness seem to be on our side. 🤍",212,511
#myanmar,Shafiur Rahman,@shafiur,Sun Apr 11 07:30:59 +0000 2021,"#Myanmar READ this:

""It would be a mistake to read today’s resistance simply as an attempt to restore bourgeois democracy.""

""EVERYTHING WILL BE OK-is not quite a promise.. It is more like a possibility, a wager; it requires action..""

https://t.co/U1BTpECiy2 via @Rgnhardliner",503,597
#myanmar,James Lee Proudfoot,@PhilosophyNook,Sun Apr 11 06:47:49 +0000 2021,"Today we marched through #Melbourne to protest against the illegitimate military dictatorship in #Myanmar!

#StandWithMyanmar #MilkTeaAlliance https://t.co/KLlLBHmWdp",367,570
#myanmar,Shafiur Rahman,@shafiur,Sun Apr 11 06:34:15 +0000 2021,"#Myanmar 

Sardonic and scathing message highlighting UN passivity. 

“Take your time UN.” 

#WhatsHapppeningInMyanmar #Myanmar #MilkTeaAlliance https://t.co/LeIMdhbwSf",5082,5734
#myanmar,Poe Mamhe Thar,@poemamhethar,Sun Apr 11 06:33:13 +0000 2021,"#GreenDayStrike on #Apr11Coup 🍃
Every time the leaves fall, new fresh leaves sprout so as our better days in better #Myanmar. 
#WhatsHappeningInMyanmar https://t.co/E7y6dtn1Pq",1521,2110
