Hashtag	Username	User handle	Date of posting	Text	Retweet count	Like count
#marshelicopter	NASA JPL	@NASAJPL	Mon Apr 19 18:02:06 +0000 2021	"LIVE🔴
Join us as we celebrate the #MarsHelicopter's first flight success. Hear the latest news from the team and ho… https://t.co/Yafe3YPek5"	412	2409
#marshelicopter	NASA Universe	@NASAUniverse	Mon Apr 19 18:00:00 +0000 2021	"From our Traveler to Ingenuity: Congratulations on your historic first flight! 🎉🚁

#MarsHelicopter… https://t.co/IMVn76BmRr"	47	207
#marshelicopter	Space Nøsey	@SpaceNosey	Mon Apr 19 17:58:45 +0000 2021	"🔴 Ha llegado el video completo del #Ingenuity!

@NASA @NASAPersevere @NASAJPL #MarsHelicopter https://t.co/mCogDek2my"	198	722
#marshelicopter	Dr. Moogega (무지개) Cooper	@moogega	Mon Apr 19 17:58:43 +0000 2021	Woah! Google ""Ingenuity"" and click on the animated helicopter on the right side of your screen! #MarsHelicopter https://t.co/BN7I5JVcB1	45	219
#marshelicopter	Michael Sheetz	@thesheetztweetz	Mon Apr 19 17:57:59 +0000 2021	The full flight of NASA helicopter Ingenuity this morning on Mars, captured by the cameras onboard rover Perseveran… https://t.co/bBzRkeOLax	746	5195
#marshelicopter	Thomas Zurbuchen	@Dr_ThomasZ	Mon Apr 19 17:55:36 +0000 2021	"JUST IN: First high-resolution video of Ingenuity #MarsHelicopter's first flight, taken by @NASAPersevere. 

During… https://t.co/DJZL7nWMJM"	1256	5040
#marshelicopter	Un geólogo en apuros	@geologoenapuros	Mon Apr 19 17:52:01 +0000 2021	Acaban de llegar nuevos fotogramas del despegue del Ingenuity #MarsHelicopter de hoy, y simplemente, es alucinante.… https://t.co/SuZC3VrFPL	180	567
#marshelicopter	Ted Lieu	@tedlieu	Mon Apr 19 17:50:10 +0000 2021	"DARE MIGHTY THINGS

#MarsHelicopter
#MondayMotivation https://t.co/5wYNovOYhT"	88	857
#marshelicopter	Thomas Zurbuchen	@Dr_ThomasZ	Mon Apr 19 17:50:07 +0000 2021	"Our new favorite activity: Ripping up contingency plans! 
#MarsHelicopter @NASAPersevere https://t.co/oGcfhAxYZL https://t.co/H15UwM8tdh"	69	897
#marshelicopter	NASA JPL	@NASAJPL	Mon Apr 19 17:49:52 +0000 2021	"Witness the historic moment in full. The Mastcam-Z cameras on 
@NASAPersevere show us the takeoff, hovering and lan… https://t.co/ahJt8nwfln"	7019	24540
